Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,How many sessions are required for the request?,Logistics,19.11.2020 19:55,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"sorry, just not understanding the assignment.",General Comment,19.11.2020 19:55,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"I thought this was , just read the fear campaign then discus in the chat.",Question,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,and it didn't absolutely have to be everyone at the same time. ,Question,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Are you offline now through Thanksgiving?,Logistics,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,so anything else could be me / Cassie individually. ,Logistics,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I'm sure she will want to make comments/input.,Logistics,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,Are we suppose to turn something in? ,Question,19.11.2020 19:56,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"I'll be on until to morrow, ",Response,19.11.2020 19:57,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15," but seriously, ",Response,19.11.2020 19:57,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,what is the assignment here?,Question,19.11.2020 19:57,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"I love chatting, but is there an objective?",Question,19.11.2020 19:57,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"okay, and we have.",Response,19.11.2020 19:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,If you are fine with me and/or Cassie contributing some more,Logistics,19.11.2020 19:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I am fine with your input,Response,19.11.2020 19:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,To write the collaborative response below.,Question,19.11.2020 19:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,and then the post-discussion survey,Question,19.11.2020 19:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,of course the survey is individual,Question,19.11.2020 19:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"I understand, ",Response,19.11.2020 19:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,I do not want to leave you with unfinished work.,General Comment,19.11.2020 19:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,What may I do to further this assignment. ,Question,19.11.2020 19:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15, This is all truly vague and I feel as though I am in some sort of experiment in social chatting.,Question,19.11.2020 19:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I think we cannot avoid it being unfinished until Cassie has contributed.,Logistics,19.11.2020 20:00,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,I only received information about reading this book and chatting.,Question,19.11.2020 20:00,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"Will there be additional details on the survey, ",Question,19.11.2020 20:00,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"If you're logged into Canvas, the survey link is on this page ",Question,19.11.2020 20:01,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,I thought all of our chatter was tracked in this system.,Logistics,19.11.2020 20:01,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,https://usflearn.instructure.com/courses/1454200/pages/part-2-study-of-online-discussions-deeper-w-slash-less-work-please-open?module_item_id=19552705,Question,19.11.2020 20:01,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"so who submits this, and who do we submit our note to?",Logistics,19.11.2020 20:01,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,see if there are any new contributions for you to respond to?,Logistics,19.11.2020 20:02,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,May I suggest ,General Comment,19.11.2020 20:02,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,But the survey is separate. use that link and submit that there,Question,19.11.2020 20:02,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"if you have time to log on again tomorrow, any time before you leave, ",Logistics,19.11.2020 20:02,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I assume it is. ,Response,19.11.2020 20:02,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15, I will be available until then.,Logistics,19.11.2020 20:03,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,can we establish a time before 7PM.,Logistics,19.11.2020 20:03,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I will commit to making sure all the contributions are done and the 'SUBMITTED' tag is added once that is complete,Logistics,19.11.2020 20:03,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"sure, no problem, ",Response,19.11.2020 20:03,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"tomorrow, any time is good for me. ",Logistics,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,we can go with that.,Logistics,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"unless we hear from Cassie,",Logistics,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,give me your best time and,Logistics,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16," It feels collaborative in a way that the previous discussion was not, for me",General Comment,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,I am really happy that we were able to log on at the same time and do this. ,General Comment,19.11.2020 20:04,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,That sounds great,Response,19.11.2020 20:05,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"ending the night with a positive thought... Those who desire to give up freedom in order to gain security will not have  nor do they deserve  either one"". - Benjamin Franklin""",General Comment,19.11.2020 20:05,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,always on and will keep an eye on the email,General Comment,19.11.2020 20:05,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"Those who desire to give up freedom in order to gain security will not have  nor do they deserve  either one"". - Benjamin Franklin""",General Comment,19.11.2020 20:05,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15," I am available anytime from 8AM to 7PM,",Logistics,19.11.2020 20:05,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,thank you :),Discussion Wrap-up,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Sorry this is left hanging,General Comment,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"I'll talk to you tomorrow,",Discussion Wrap-up,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"OK, then we will connect by email after 8am.",Logistics,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Thank you for the positive thought,",General Comment,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,have a great night.,Discussion Wrap-up,19.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,good night :),Discussion Wrap-up,19.11.2020 20:06,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,We started putting our thoughts in the top screen ...,Logistics,21.11.2020 10:00,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"Good morning, Teresa. ",Greeting,21.11.2020 10:00,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,... and I think Maria is adding them to the discussion below.,Logistics,21.11.2020 10:00,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"Yes, I've started putting our thoughts together below",Logistics,21.11.2020 10:01,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"Good morning, Teresa!",Greeting,21.11.2020 10:01,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"It is also somewhat of a catch-22 because the more we try to socially distance, the more space we will need. ",Discussion,21.11.2020 10:02,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13," If humans continue to spread, then nature will suffer.",Discussion,21.11.2020 10:02,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,Design for the future must take into consideration many factors that they may not have previously.,Discussion,21.11.2020 10:02,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"Feel free to add your ideas here or below, whichever is easier",Logistics,21.11.2020 10:02,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,Do we want to mention how they are looking at the people who live in the Amazon jungle and looking at how they use their resources?,Question,21.11.2020 10:03,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,Awesome.,Response,21.11.2020 10:03,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Sure!,Response,21.11.2020 10:04,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"...like I think cities are designed to account for overpopulation, but designed aimed towards overpopulation ended up causing other problems",Discussion,21.11.2020 10:04,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,That's true--,Response,21.11.2020 10:04,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"Thank you, Maria, for putting our ideas together ...",Response,21.11.2020 10:08,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,LOL.,Emoticon/Non-verbal,21.11.2020 10:08,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,It's kind of weird how the text changes below as I am reading it.,General Comment,21.11.2020 10:08,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,You are doing a great job.,Feedback,21.11.2020 10:08,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,...and making them sound like one cohesive statement.,Response,21.11.2020 10:08,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Playing Frankenstein with our ideas,General Comment,21.11.2020 10:09,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Can you refresh me on what people in the Amazon are doing?,Question,21.11.2020 10:09,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"lol, ...",Emoticon/Non-verbal,21.11.2020 10:09,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,... no problem!,Response,21.11.2020 10:09,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12," — Lo-TEK imagines that the knowledge of how to survive the future is already embedded in low-energy, often ancient practices.",Discussion,21.11.2020 10:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,"She studies bridges made from living roots in Meghalaya, India, and advanced canal farming around Lake Titicaca in Peru by the Incan peoples. ",Discussion,21.11.2020 10:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,"Where “Designs for Different Futures” feels high-tech in its imagination — envisioning, for example, that humans might perhaps one day be cloned from DNA extracted from gum left under park benches —",Discussion,21.11.2020 10:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,"That was from the urban designer and activist Julia Watson seeks answers from Indigenous peoples around the world, because of their long practice in handling climatological disasters and other unforeseen events.",Discussion,21.11.2020 10:15,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13, A question this article brought up for me was is technology helping us or harming us?,Question,21.11.2020 10:16,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,The past or the low-tech cultures she is studying.,Discussion,21.11.2020 10:16,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"Yes, the future of design might be to look towards the low-energy methods of the past.",Discussion,21.11.2020 10:16,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"...but Teresa made me also think that one way to invest in our future is to recruit, support, and mentor designers from marginalized communities with perspectives most mainstream designers don't have. ",External Material,21.11.2020 10:17,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Do y'all mind if I add that?,Question,21.11.2020 10:17,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"This isn't directly in the article, ...",External Material,21.11.2020 10:17,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,"From the 2019 book “Lo-TEK” (a response to the old architectural and design movement called high-tech, whose most famous example is the 1977 Centre Pompidou in Paris, by Renzo Piano and Richard Rogers, with its facade of exposed metal innards),",Discussion,21.11.2020 10:17,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"I like that, Jessica",Feedback,21.11.2020 10:18,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,I think we could add a section on how design towards the future might actually look at ways to use less technology,Discussion,21.11.2020 10:18,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,Sure!,Response,21.11.2020 10:18,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,Awesome.,Response,21.11.2020 10:18,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,/add,Question,21.11.2020 10:20,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,I think we're looking good,General Comment,21.11.2020 10:20,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Anything else yall want to discuss,Question,21.11.2020 10:20,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,... and it looks great.,Feedback,21.11.2020 10:21,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,I think it looks good! ,Feedback,21.11.2020 10:21,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,I think there is a lot of detail ...,Feedback,21.11.2020 10:21,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"If we are done, I think we just type SUBMITTED"" at the top as the title.""",Question,21.11.2020 10:21,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"Teresa, do we have your approval?",Question,21.11.2020 10:21,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Me too :),Response,21.11.2020 10:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,It was great to work with the both of you.,Discussion Wrap-up,21.11.2020 10:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,"Yes, thank you both!",Discussion Wrap-up,21.11.2020 10:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,"Awesome, good work, team!",Response,21.11.2020 10:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,I think this was a pretty cool little assignment. :),General Comment,21.11.2020 10:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-13,Good luck with the rest of the class. :),Discussion Wrap-up,21.11.2020 10:23,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,"Thank you, you too!",Discussion Wrap-up,21.11.2020 10:23,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-12,Have a good afternoon.,Discussion Wrap-up,21.11.2020 10:23,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,dig-11,Thank you! You too <3,Discussion Wrap-up,21.11.2020 10:24,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,pim-22,The article relates to design perspective because it describes how the different things happening relate and interact within a community and environment.,Discussion,21.11.2020 17:06,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,pim-22,Prototypes that have the ability to improve how we live would help to create a more resilient future.,Discussion,21.11.2020 19:53,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,pim-22,We are going to need to create structures that can support the changing climate and weather.,Discussion,21.11.2020 20:06,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,edf-13,"Hi Team, ",Greeting,22.11.2020 10:59,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,edf-13,looking forward to seeing your responses. I've got the ball rolling.,Greeting,22.11.2020 10:59,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24," For Part II, with COVD19 still being problematic, there will be more developments in designs that allow people to be distanced but still together.",Discussion,22.11.2020 13:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,"For Part I, the article relates to the design perspective as it illustrates the diverse meanings of design ...",Discussion,22.11.2020 13:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,... and the how various fields utilize it.,Discussion,22.11.2020 13:14,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,... and how people must adapt to the changing world.,Discussion,22.11.2020 13:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,"For Part 1, the article discusses the problems that can arise when trying to define design ...",Discussion,22.11.2020 13:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22, Part two- Discussion of climate change and COVID-19 working to find a way for people to physically distance but have social interaction.,Discussion,22.11.2020 13:22,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,Matthew said he would be able to get on later tonight.,Logistics,22.11.2020 13:43,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Four,pim-25, Feel free to edit and add as you see fit.,Logistics,22.11.2020 14:38,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Four,pim-25,I think we all can contribute to the response over several days.,Logistics,22.11.2020 14:38,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Very detailed and clear.,Feedback,22.11.2020 14:48,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,"OK Nury and Amanda, ",Greeting,22.11.2020 14:48,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I sent an email via canvas with these additions I made for part 2.  ,Logistics,22.11.2020 14:48,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Please let em know if you have any suggestion or additions for our response.,Logistics,22.11.2020 14:48,No,5
