Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page,Response_Number
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,We can try to get in touch with them and decide how we wat to write out the answer,Logistics,20.10.2020 13:57,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,But I'm not sure how this princess would think.,Content Discussion,20.10.2020 13:57,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,You're here for LIS6303 or for another class?,General Comment,20.10.2020 14:33,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I couldn't either.,Response,20.10.2020 14:33,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"I sent an email to the coordinator and I hope to hear back from them, but I wouldn't mind setting up a discussion in our class page too",Logistics,20.10.2020 14:33,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I'm going to create a discussion called Book Club 4 and see if we can see if there is anyone else who is part of that group.,Logistics,20.10.2020 14:43,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,okay awesome! ,Response,20.10.2020 14:43,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,That's just my opinion though.,General Comment,21.10.2020 10:59,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"I'm honestly okay with either ending, ",Response,21.10.2020 10:59,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,but I think we should incorporate the King mentioning that he helped feed his daughter the information on what was behind each door. ,Content Discussion,21.10.2020 10:59,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"How do you think it should end, Emilie?",Content Discussion,21.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"Also, I got an email letting us know that Elias Royal is also a part of our group. ",Logistics,21.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I want to wait to see what they think about how the ending should go as well.,Content Discussion,21.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"This gives her a chance at potential happiness or, if she is feeling miserable and depressed, may want to go through with the tiger!",Content Discussion,21.10.2020 14:01,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Oooo I like that idea of how he might send her to the arena and then tell her which is behind each door. ,Feedback,21.10.2020 14:01,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,That's certainly an interesting way to look at the potential of that kind of ending.,Content Discussion,21.10.2020 14:01,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,And I almost think if we can't decide we might just flip a coin ,Logistics,21.10.2020 14:04,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,(I've been playing dnd too much and it has influenced my writing),General Comment,21.10.2020 14:04,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,lol ,Emoticon/Non-verbal,21.10.2020 14:04,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Or we could take turns writing out a paragraph and jump one it from the last person's response.,Logistics,21.10.2020 18:06,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,:D,Emoticon/Non-verbal,22.10.2020 14:16,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I think it would be fun too!,Response,22.10.2020 14:16,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Glad you like that idea ,Response,22.10.2020 14:16,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"Oooo I have another idea! What if the princess sends the man to the tiger and right out tells her father she did it and wants a trial. Then because he loves her he begs her to choose the door with the young man he picks for her, but she chooses the tiger.",General Comment,23.10.2020 10:18,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Awww thank you so much!,Response,23.10.2020 10:52,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Ahhh I love your response too!,Feedback,23.10.2020 11:35,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Any idea on how to submit it?,Instruction Question,23.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,it's wonderful!,Feedback,23.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Yeah I was wondering because when I click 'My Answer' at the top it says I haven't submitted one. ,Assignment Instructions,23.10.2020 12:27,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,Maybe sometime next week there will be a button to push.,Response,23.10.2020 12:27,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,So I don't know. ,Response,23.10.2020 12:27,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,So how do you guys think we should end it?,Content Question,21.10.2020 7:42,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"Kyra, those are some good thoughts! ",Feedback,20.10.2020 12:17,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12, I think that she may dislike the idea that he marries another more than him dying.,Content Discussion,20.10.2020 12:17,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm kind of on the fence about whether she saves him or not.,Content Discussion,20.10.2020 12:17,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,So I'm leaning more toward she sends him to the tiger's door.,Content Discussion,20.10.2020 12:17,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,But I do also think that it is possible that the King could be in on it too. ,Content Discussion,20.10.2020 12:19,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,He could know that she knows which door is which and he seems like the type of king to enjoy that punishment,Content Discussion,20.10.2020 12:19,No,9,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"I'd rather be sad for a little while that the person I loved married someone else, than let them get killed. ",Content Discussion,20.10.2020 13:44,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I agree.,Response,20.10.2020 13:44,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I would feel guilty for the rest of my life.,Content Discussion,20.10.2020 13:44,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12," Personally, I would save him. ",Content Discussion,20.10.2020 13:44,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm sure I would eventually get over him being with someone else,Content Discussion,20.10.2020 13:45,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"There are other guys out there so even if he was the most handsome and all that,",Content Discussion,20.10.2020 13:45,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,And that's true! ,Response,20.10.2020 13:45,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"I think if I misled him to choose the tiger's door, I would feel like I committed a murder myself",Content Discussion,20.10.2020 13:46,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm not sure! ,Response,20.10.2020 14:09,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"I tried looking for a ""particpants"" button or something and I couldn't find one.",Response,20.10.2020 14:09,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm also in LIS6303!,Response,20.10.2020 14:39,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Good idea!,Response,20.10.2020 14:44,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"Of course, we should all definitely have a chance to contribute.",Logistics,21.10.2020 11:46,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,about how she may have felt guilty.,Content Discussion,21.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"I also got the sense that she would point her lover to the tiger's door, but now the more that I think about it, I think she would send him to the other woman.",Content Discussion,21.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm also okay with either ending for Part 1 as well. ,Content Discussion,21.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I liked what you mentioned earlier Kyra,Feedback,21.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,My initial thoughts were that the princess knows what's behind each of the doors because the King had told her or she figured it out from overhearing him talk about the punishment.,Content Discussion,21.10.2020 11:49,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"HOWEVER, she is so distraught about losing the love of her life that she actually chooses the tiger's door on purpose.",Content Discussion,21.10.2020 11:51,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"As for Part 2, I have a theory. ",Content Discussion,21.10.2020 11:51,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"BUT, he'd tell her which door leads to a man and which leads to the tiger, thinking that she will obviously choose to marry and live.",Content Discussion,21.10.2020 11:51,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"I think that when the King discovers his daughter broke the law, he would still make her go through the arena.",Content Discussion,21.10.2020 11:51,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,This could either cause the King to become even more barbaric or to stop these trials all together,Content Discussion,21.10.2020 11:52,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,But that's just what I was thinking.,General Comment,21.10.2020 11:52,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12, I'm definitely okay with another approach that we can all agree on,General Comment,21.10.2020 11:52,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,That's fun,General Comment,22.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I like the idea of writing a paragraph or a few sentences and then bouncing off from there. ,Logistics,22.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"Flipping a coin may not be the worst idea, honestly! ",Feedback,22.10.2020 11:00,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,That's a creative idea!,Feedback,23.10.2020 10:23,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12, I like it,Feedback,23.10.2020 10:23,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,That's some amazing writing! ,Feedback,23.10.2020 10:40,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"Kyra, I LOVE what you did for part 1!! ",Feedback,23.10.2020 10:40,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Let's hope I do as well on part 2!!,General Comment,23.10.2020 10:40,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Finished! How does that sound?,Assignment Question,23.10.2020 11:44,No,3,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I think we just leave it here? I'm not totally sure,Assignment Instructions,23.10.2020 12:09,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Or when the survey comes out maybe something will be there,Response,25.10.2020 15:11,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Maybe! ,Response,25.10.2020 15:11,No,10,34
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,"There seems to be very little compassion or empathy displayed by the king or the princess  even when the princess thinks of her lover  she thinks of herself not necessarily him.""",Content Discussion,5.11.2020 9:27,No,9,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,"Hi John, ",Greeting,5.11.2020 9:27,No,9,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,"I feel that it would be fitting for the king to sentence her to the same trial, because they king and princess are both constantly described as semi-barbaric"" throughout the text.",Content Discussion,5.11.2020 9:27,No,9,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,He sentences her to the same trial.,Content Discussion,23.10.2020 11:06,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,darla,Opening Statement,23.10.2020 11:06,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,and it would depend what they feel the princess cares about more - his life or him being married to another woman.,Content Discussion,23.10.2020 11:06,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-13,"Part 1: Ultimately, it is left for the reader to decide what is behind the door,",Content Discussion,23.10.2020 11:06,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,"that the lady is behind the door; that the princess might be able to also feel that to take another human life, even when that life has so greatly wronged you, is far worse than to ",Content Discussion,3.11.2020 17:38,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,I would hope though,General Comment,3.11.2020 17:38,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,Part 1: It is such an agonizing question of whether the lady or the tiger is behind the door. ,Content Discussion,3.11.2020 17:38,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14, The abyss of pain and betrayal of an unfaithful lover and seeing them with someone else is palpable and I could imagine that in the throngs of that deep pain one might wish their unfaithful lover to be dead.,Content Discussion,3.11.2020 17:38,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,experien,Incomplete/Typo,3.11.2020 17:38,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,I hadn't thought of when I read the piece,General Comment,3.11.2020 17:43,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,that he sentences the princess to the same trial that he is on. ,Content Discussion,3.11.2020 17:43,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,"^Gina, that is a really interesting point that you make, ",Feedback,3.11.2020 17:43,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,"but at the same time, as you stated, the princess is herself in a greater trial than the man in that she has to decide whether to kill or not kill her lover who has hurt so deeply.",Content Discussion,3.11.2020 17:43,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,"That's a really insightful point, Gina!",Feedback,3.11.2020 17:43,No,10,35
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Five,pim-14,"The text describes the anxiety of being in a huge stadium with a roaring crowd and the fear of being killed horribly by a tiger, ",Content Discussion,3.11.2020 17:43,No,10,35
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16,This article's content discusses the design perspective of individuals tasked to think about design in a future which is unknown and unpredictable,Content Discussion,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16,Prototypes that should be considered for a resilient future should include buildings which are environmentally sound ,Content Discussion,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16, We are experiencing more extreme weather. ,Content Discussion,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16,Ou,Incomplete/Typo,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16,The design perspective is a coherent set of values and aspects emphasized by the designer in a given design situation. ,Content Discussion,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-16,as well as structurally strong enough to deal with the effects of climate changes,Content Discussion,18.11.2020 12:10,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-18,The article emphasizes that the design perspective will be needed for us to sustain as a population. ,Content Discussion,24.11.2020 10:32,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-18,"Prototypes for a resilient future would include farming that doesn't need fertilizer,",Content Discussion,24.11.2020 10:32,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-18,Design Perspective is a unique mindset which encompasses the influence of past design and of future.  ,Content Discussion,24.11.2020 10:32,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-18,and other items that would reduce our stamp on the environment.,Content Discussion,24.11.2020 10:32,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club One,pim-18,"housing developments that are self-sustaining using recycled materials, ",Content Discussion,24.11.2020 10:32,No,11,41
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,I hope we can meet today Judith :D,Logistics,22.11.2020 7:26,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,What a great group!,General Comment,22.11.2020 15:29,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,So glad we are getting so much done! ,General Comment,22.11.2020 15:29,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20, :),Emoticon/Non-verbal,22.11.2020 15:29,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,No worries! ,Response,22.11.2020 15:29,No,11,42
